City,Average Cost for Two,Has Table Booking,Has Online Delivery,Is Delivering Now,Price Range,Aggregate Rating,Votes,Aggregate Rating/Average Cost for Two,Longitude_Of_City,Latitude_Of_City
Faridabad,750,No,Yes,No,2,3.8,27,0.004222222222222222,28.4089,77.3178
Faridabad,400,No,No,No,1,3.5,39,0.00875,28.4089,77.3178
Faridabad,400,No,No,No,1,3.6,126,0.009000000000000001,28.4089,77.3178
Faridabad,150,No,No,No,1,3.8,75,0.005692307692307693,28.4089,77.3178
Faridabad,500,No,No,No,2,3.5,143,0.009000000000000001,28.4089,77.3178
Faridabad,650,No,Yes,No,2,4.1,153,0.01,28.4089,77.3178
Faridabad,400,No,No,No,1,2.9,43,0.0144,28.4089,77.3178
Faridabad,300,No,Yes,No,1,2.9,4,0.023333333333333334,28.4089,77.3178
Faridabad,400,No,No,No,1,2.5,25,0.009000000000000001,28.4089,77.3178
Faridabad,400,No,No,No,1,3.1,26,0.005066666666666666,28.4089,77.3178
Faridabad,500,No,No,No,2,3.0,4,0.00875,28.4089,77.3178
Faridabad,250,No,No,No,1,3.4,22,0.009000000000000001,28.4089,77.3178
Faridabad,800,Yes,No,No,2,3.3,14,0.025333333333333333,28.4089,77.3178
Faridabad,300,No,No,No,1,3.1,8,0.007,28.4089,77.3178
Faridabad,400,No,No,No,1,3.1,8,0.0063076923076923076,28.4089,77.3178
Faridabad,400,No,No,No,1,0.0,0,0.0072499999999999995,28.4089,77.3178
Faridabad,300,No,No,No,1,0.0,0,0.009666666666666667,28.4089,77.3178
Faridabad,300,No,No,No,1,0.0,0,0.00625,28.4089,77.3178
Faridabad,300,No,No,No,1,0.0,0,0.00775,28.4089,77.3178
Faridabad,250,No,No,No,1,0.0,2,0.006,28.4089,77.3178
Faridabad,250,No,No,No,1,0.0,0,0.0136,28.4089,77.3178
Faridabad,400,No,No,No,1,0.0,0,0.004125,28.4089,77.3178
Faridabad,500,No,No,No,2,0.0,0,0.010333333333333333,28.4089,77.3178
Faridabad,400,No,No,No,1,2.8,20,0.00775,28.4089,77.3178
Faridabad,700,No,No,No,2,2.7,39,0.0,28.4089,77.3178
Faridabad,600,No,Yes,No,2,2.7,56,0.0,28.4089,77.3178
Faridabad,500,No,No,No,2,2.7,43,0.0,28.4089,77.3178
Faridabad,300,No,No,No,1,2.8,9,0.0,28.4089,77.3178
Faridabad,400,No,No,No,1,2.7,20,0.0,28.4089,77.3178
Faridabad,100,No,No,No,1,3.2,41,0.0,28.4089,77.3178
Faridabad,500,No,No,No,2,3.4,18,0.0,28.4089,77.3178
Faridabad,700,No,Yes,No,2,3.3,76,0.0,28.4089,77.3178
Faridabad,700,Yes,Yes,No,2,0.0,1,0.006999999999999999,28.4089,77.3178
Faridabad,200,No,No,No,1,3.0,6,0.0038571428571428576,28.4089,77.3178
Faridabad,700,No,Yes,No,2,3.3,219,0.0045000000000000005,28.4089,77.3178
Faridabad,200,No,No,No,1,2.8,11,0.0054,28.4089,77.3178
Faridabad,100,No,No,No,1,3.1,12,0.009333333333333332,28.4089,77.3178
Faridabad,350,No,No,No,1,2.8,13,0.006750000000000001,28.4089,77.3178
Faridabad,200,No,No,No,1,3.0,7,0.032,28.4089,77.3178
Faridabad,200,No,No,No,1,0.0,1,0.0068,28.4089,77.3178
Faridabad,250,No,No,No,1,0.0,0,0.004714285714285714,28.4089,77.3178
Faridabad,400,No,No,No,1,0.0,1,0.0,28.4089,77.3178
Faridabad,300,No,No,No,1,0.0,3,0.015,28.4089,77.3178
Faridabad,400,No,No,No,1,0.0,0,0.004714285714285714,28.4089,77.3178
Faridabad,500,No,No,No,2,0.0,1,0.013999999999999999,28.4089,77.3178
Faridabad,300,No,No,No,1,0.0,3,0.031,28.4089,77.3178
Faridabad,100,No,No,No,1,0.0,2,0.008,28.4089,77.3178
Faridabad,700,Yes,No,No,2,0.0,0,0.015,28.4089,77.3178
Faridabad,300,No,No,No,1,0.0,0,0.0,28.4089,77.3178
Faridabad,650,No,Yes,No,2,2.6,15,0.0,28.4089,77.3178
Faridabad,200,No,No,No,1,2.9,5,0.0,28.4089,77.3178
Faridabad,200,No,No,No,1,0.0,0,0.0,28.4089,77.3178
Faridabad,400,No,No,No,1,0.0,0,0.0,28.4089,77.3178
Faridabad,100,No,No,No,1,3.1,9,0.0,28.4089,77.3178
Faridabad,600,No,No,No,2,0.0,3,0.0,28.4089,77.3178
Faridabad,300,No,No,No,1,0.0,2,0.0,28.4089,77.3178
Faridabad,700,No,Yes,No,2,3.1,7,0.0,28.4089,77.3178
Faridabad,350,No,No,No,1,3.1,9,0.0,28.4089,77.3178
Faridabad,350,No,No,No,1,2.9,4,0.004,28.4089,77.3178
Faridabad,500,No,No,No,2,0.0,1,0.014499999999999999,28.4089,77.3178
Faridabad,300,No,No,No,1,0.0,0,0.0,28.4089,77.3178
Faridabad,300,No,No,No,1,0.0,0,0.0,28.4089,77.3178
Faridabad,200,No,No,No,1,0.0,2,0.031,28.4089,77.3178
Faridabad,300,No,No,No,1,0.0,1,0.0,28.4089,77.3178
Faridabad,350,No,No,No,1,0.0,1,0.0,28.4089,77.3178
Faridabad,400,No,Yes,No,1,2.7,28,0.004428571428571428,28.4089,77.3178
Faridabad,800,No,No,No,2,2.7,29,0.008857142857142857,28.4089,77.3178
Faridabad,150,No,No,No,1,0.0,0,0.008285714285714285,28.4089,77.3178
Faridabad,400,No,No,No,1,0.0,1,0.0,28.4089,77.3178
Faridabad,500,No,No,No,2,0.0,0,0.0,28.4089,77.3178
Faridabad,100,No,No,No,1,0.0,0,0.0,28.4089,77.3178
Faridabad,500,No,No,No,2,3.0,6,0.0,28.4089,77.3178
Faridabad,500,Yes,No,No,2,3.3,12,0.0,28.4089,77.3178
Faridabad,150,No,No,No,1,3.1,19,0.0,28.4089,77.3178
Faridabad,100,No,No,No,1,3.1,14,0.006750000000000001,28.4089,77.3178
Faridabad,600,No,No,No,2,2.8,11,0.0033750000000000004,28.4089,77.3178
Faridabad,1000,Yes,No,No,3,2.7,70,0.0,28.4089,77.3178
Faridabad,400,No,No,No,1,3.1,18,0.0,28.4089,77.3178
Faridabad,300,No,No,No,1,2.9,14,0.0,28.4089,77.3178
Faridabad,500,No,No,No,2,2.7,48,0.0,28.4089,77.3178
Faridabad,350,No,No,No,1,3.6,52,0.006,28.4089,77.3178
Faridabad,100,No,No,No,1,0.0,1,0.0066,28.4089,77.3178
Faridabad,200,No,No,No,1,0.0,0,0.020666666666666667,28.4089,77.3178
Faridabad,300,No,No,No,1,0.0,0,0.031,28.4089,77.3178
Faridabad,400,No,No,No,1,0.0,2,0.004666666666666666,28.4089,77.3178
Faridabad,300,No,No,No,1,0.0,0,0.0027,28.4089,77.3178
Faridabad,350,No,No,No,1,0.0,0,0.00775,28.4089,77.3178
Faridabad,200,No,No,No,1,0.0,1,0.009666666666666667,28.4089,77.3178
Faridabad,100,No,No,No,1,0.0,0,0.0054,28.4089,77.3178
Faridabad,400,No,No,No,1,0.0,0,0.010285714285714285,28.4089,77.3178
Faridabad,500,No,No,No,2,0.0,0,0.0,28.4089,77.3178
Faridabad,500,No,No,No,2,3.0,4,0.0,28.4089,77.3178
Faridabad,550,No,No,No,2,0.0,3,0.0,28.4089,77.3178
Faridabad,400,No,No,No,1,0.0,0,0.0,28.4089,77.3178
Faridabad,600,No,No,No,2,0.0,0,0.0,28.4089,77.3178
Faridabad,300,No,No,No,1,0.0,1,0.0,28.4089,77.3178
Faridabad,300,No,No,No,1,0.0,0,0.0,28.4089,77.3178
Faridabad,700,No,No,No,2,2.9,10,0.0,28.4089,77.3178
Faridabad,350,No,No,No,1,3.1,5,0.0,28.4089,77.3178
Faridabad,500,No,No,No,2,2.9,4,0.0,28.4089,77.3178
Faridabad,550,No,No,No,2,2.9,4,0.006,28.4089,77.3178
Faridabad,100,No,No,No,1,0.0,0,0.0,28.4089,77.3178
Faridabad,400,No,No,No,1,0.0,0,0.0,28.4089,77.3178
Faridabad,100,No,No,No,1,0.0,1,0.0,28.4089,77.3178
Faridabad,350,No,No,No,1,0.0,3,0.0,28.4089,77.3178
Faridabad,100,No,No,No,1,0.0,2,0.0,28.4089,77.3178
Faridabad,200,No,No,No,1,0.0,0,0.004142857142857143,28.4089,77.3178
Faridabad,600,No,No,No,2,0.0,0,0.008857142857142857,28.4089,77.3178
Faridabad,700,No,No,No,2,3.2,47,0.0058,28.4089,77.3178
Faridabad,700,No,Yes,No,2,2.5,79,0.005272727272727273,28.4089,77.3178
Faridabad,200,No,No,No,1,3.5,29,0.0,28.4089,77.3178
Faridabad,250,No,No,No,1,0.0,1,0.0,28.4089,77.3178
Faridabad,150,No,No,No,1,0.0,0,0.0,28.4089,77.3178
Faridabad,500,No,Yes,No,2,2.7,17,0.0,28.4089,77.3178
Faridabad,200,No,No,No,1,3.0,9,0.0,28.4089,77.3178
Faridabad,250,No,No,No,1,3.0,7,0.0,28.4089,77.3178
Faridabad,100,No,No,No,1,2.9,5,0.0,28.4089,77.3178
Faridabad,300,No,No,No,1,3.0,8,0.004571428571428572,28.4089,77.3178
Faridabad,150,No,No,No,1,3.1,15,0.0035714285714285713,28.4089,77.3178
Faridabad,450,No,No,No,1,2.9,16,0.0175,28.4089,77.3178
Faridabad,500,No,No,No,2,3.0,4,0.0,28.4089,77.3178
Faridabad,400,No,No,No,1,0.0,1,0.0,28.4089,77.3178
Faridabad,450,No,Yes,No,1,3.0,10,0.0054,28.4089,77.3178
Faridabad,600,No,No,No,2,2.9,9,0.015,28.4089,77.3178
Faridabad,650,No,No,No,2,3.2,24,0.012,28.4089,77.3178
Faridabad,550,No,Yes,No,2,3.4,19,0.028999999999999998,28.4089,77.3178
Faridabad,500,No,No,No,2,2.9,8,0.01,28.4089,77.3178
Faridabad,450,No,No,No,1,3.0,8,0.020666666666666667,28.4089,77.3178
Faridabad,500,No,Yes,No,2,3.2,39,0.0064444444444444445,28.4089,77.3178
Faridabad,300,No,No,No,1,3.1,10,0.006,28.4089,77.3178
Faridabad,500,No,No,No,2,3.3,17,0.0,28.4089,77.3178
Faridabad,500,No,Yes,No,2,3.4,37,0.006666666666666667,28.4089,77.3178
Faridabad,600,No,Yes,No,2,3.5,33,0.004833333333333334,28.4089,77.3178
Faridabad,200,No,No,No,1,3.1,9,0.004923076923076923,28.4089,77.3178
Faridabad,800,No,No,No,2,0.0,3,0.0061818181818181816,28.4089,77.3178
Faridabad,300,No,No,No,1,0.0,2,0.0058,28.4089,77.3178
Faridabad,450,No,No,No,1,0.0,1,0.006666666666666667,28.4089,77.3178
Faridabad,300,No,No,No,1,0.0,0,0.0064,28.4089,77.3178
Faridabad,150,No,No,No,1,0.0,0,0.010333333333333333,28.4089,77.3178
Faridabad,100,No,No,No,1,2.9,4,0.0066,28.4089,77.3178
Faridabad,550,No,No,No,2,3.0,14,0.0068,28.4089,77.3178
Faridabad,500,No,No,No,2,2.8,13,0.005833333333333334,28.4089,77.3178
Faridabad,400,No,No,No,1,2.8,5,0.0155,28.4089,77.3178
Faridabad,550,No,Yes,No,2,2.6,12,0.0,28.4089,77.3178
Faridabad,550,No,No,No,2,3.0,8,0.0,28.4089,77.3178
Faridabad,300,No,No,No,1,3.1,7,0.0,28.4089,77.3178
Faridabad,600,No,No,No,2,3.1,18,0.0,28.4089,77.3178
Faridabad,350,No,No,No,1,3.0,22,0.0,28.4089,77.3178
Faridabad,400,No,No,No,1,3.0,4,0.028999999999999998,28.4089,77.3178
Faridabad,100,No,No,No,1,0.0,0,0.005454545454545455,28.4089,77.3178
Faridabad,300,No,No,No,1,0.0,0,0.0056,28.4089,77.3178
Faridabad,500,No,No,No,2,0.0,0,0.006999999999999999,28.4089,77.3178
Faridabad,300,No,No,No,1,0.0,0,0.0047272727272727275,28.4089,77.3178
Faridabad,500,No,No,No,2,0.0,3,0.005454545454545455,28.4089,77.3178
Faridabad,500,No,No,No,2,0.0,3,0.010333333333333333,28.4089,77.3178
Faridabad,100,No,No,No,1,0.0,0,0.005166666666666667,28.4089,77.3178
Faridabad,200,No,No,No,1,0.0,2,0.008571428571428572,28.4089,77.3178
Faridabad,600,No,No,No,2,0.0,1,0.0075,28.4089,77.3178
Faridabad,700,No,No,No,2,3.0,10,0.0,28.4089,77.3178
Faridabad,1400,Yes,No,No,3,3.1,18,0.0,28.4089,77.3178
Faridabad,1900,Yes,No,No,3,3.3,56,0.0,28.4089,77.3178
Ghaziabad,150,No,No,No,1,2.8,14,0.0,28.6692,77.4538
Ghaziabad,150,No,No,No,1,3.0,6,0.0,28.6692,77.4538
Ghaziabad,300,No,Yes,No,1,3.6,161,0.0,28.6692,77.4538
Ghaziabad,500,No,Yes,No,2,3.9,52,0.0,28.6692,77.4538
Ghaziabad,350,No,No,No,1,0.0,1,0.0,28.6692,77.4538
Ghaziabad,250,No,No,No,1,0.0,0,0.0,28.6692,77.4538
Ghaziabad,2500,Yes,No,No,4,2.5,184,0.004285714285714286,28.6692,77.4538
Ghaziabad,650,No,Yes,No,2,3.4,33,0.002214285714285714,28.6692,77.4538
Ghaziabad,300,No,Yes,No,1,3.3,27,0.0017368421052631577,28.6692,77.4538
Ghaziabad,500,No,Yes,No,2,3.4,327,0.018666666666666665,28.6692,77.4538
Ghaziabad,450,No,No,No,1,3.2,63,0.02,28.6692,77.4538
Ghaziabad,600,No,No,No,2,2.9,16,0.012,28.6692,77.4538
Ghaziabad,1500,Yes,No,No,3,2.6,92,0.0078,28.6692,77.4538
Ghaziabad,600,No,No,No,2,3.3,60,0.0,28.6692,77.4538
Ghaziabad,700,No,No,No,2,3.2,17,0.0,28.6692,77.4538
Ghaziabad,500,No,No,No,2,3.0,6,0.001,28.6692,77.4538
Ghaziabad,600,No,No,No,2,2.7,14,0.005230769230769231,28.6692,77.4538
Ghaziabad,700,No,Yes,No,2,2.6,181,0.011,28.6692,77.4538
Ghaziabad,500,No,Yes,No,2,3.3,150,0.0068,28.6692,77.4538
Ghaziabad,100,No,No,No,1,3.1,7,0.0071111111111111115,28.6692,77.4538
Ghaziabad,600,No,Yes,No,2,3.6,252,0.004833333333333334,28.6692,77.4538
Ghaziabad,600,No,No,No,2,3.6,187,0.0017333333333333335,28.6692,77.4538
Ghaziabad,1000,Yes,Yes,No,3,1.8,322,0.0055,28.6692,77.4538
Ghaziabad,400,No,No,No,1,3.3,114,0.004571428571428572,28.6692,77.4538
Ghaziabad,550,No,Yes,No,2,3.2,80,0.006,28.6692,77.4538
Goa,800,No,No,No,3,4.5,280,0.0045000000000000005,15.2993,74.124
Goa,1100,No,No,No,4,4.8,415,0.0037142857142857142,15.2993,74.124
Goa,2000,No,No,No,4,4.4,646,0.0066,15.2993,74.124
Goa,1500,No,No,No,4,3.5,1681,0.031,15.2993,74.124
Goa,800,No,No,No,3,4.6,302,0.006,15.2993,74.124
Goa,1100,No,No,No,4,3.8,911,0.006,15.2993,74.124
Goa,1400,No,No,No,4,4.3,2191,0.0018,15.2993,74.124
Goa,1000,No,No,No,4,4.2,856,0.00825,15.2993,74.124
Goa,1600,No,No,No,4,4.4,1115,0.005818181818181819,15.2993,74.124
Goa,800,No,No,No,3,3.7,1221,0.005625,15.2993,74.124
Goa,1300,No,No,No,4,4.3,918,0.004363636363636364,15.2993,74.124
Goa,700,No,No,No,3,3.8,601,0.0022,15.2993,74.124
Goa,800,No,No,No,3,4.2,414,0.0023333333333333335,15.2993,74.124
Goa,1100,No,No,No,4,4.6,555,0.00575,15.2993,74.124
Goa,1500,No,No,No,4,3.7,516,0.0034545454545454545,15.2993,74.124
Goa,600,No,No,No,3,4.5,840,0.0030714285714285713,15.2993,74.124
Goa,1500,No,No,No,4,4.7,681,0.004200000000000001,15.2993,74.124
Goa,800,No,No,No,3,4.3,265,0.0027500000000000003,15.2993,74.124
Goa,1100,No,No,No,4,4.4,323,0.004625000000000001,15.2993,74.124
Goa,2000,No,No,No,4,4.2,367,0.0033076923076923075,15.2993,74.124
Gurgaon,350,No,No,No,1,3.4,16,0.0054285714285714284,28.4595,77.0266
Gurgaon,800,Yes,Yes,No,2,2.7,80,0.00525,28.4595,77.0266
Gurgaon,2000,Yes,Yes,No,4,4.3,1887,0.0041818181818181815,28.4595,77.0266
Gurgaon,1400,Yes,Yes,No,3,4.0,802,0.002466666666666667,28.4595,77.0266
Gurgaon,250,No,No,No,1,3.0,4,0.0075,28.4595,77.0266
Gurgaon,200,No,No,No,1,3.0,5,0.0031333333333333335,28.4595,77.0266
Gurgaon,200,No,No,No,1,3.0,10,0.005375,28.4595,77.0266
Gurgaon,100,No,No,No,1,0.0,2,0.004,28.4595,77.0266
Gurgaon,1200,No,Yes,No,3,3.0,57,0.0021000000000000003,28.4595,77.0266
Gurgaon,500,No,Yes,No,2,3.1,4,0.009714285714285713,28.4595,77.0266
Gurgaon,350,No,No,No,1,2.9,4,0.0033750000000000004,28.4595,77.0266
Gurgaon,450,No,No,No,1,0.0,0,0.00215,28.4595,77.0266
Gurgaon,300,No,No,No,1,0.0,0,0.002857142857142857,28.4595,77.0266
Gurgaon,300,No,No,No,1,0.0,2,0.012,28.4595,77.0266
Gurgaon,500,No,No,No,2,0.0,1,0.015,28.4595,77.0266
Gurgaon,600,No,No,No,2,0.0,2,0.015,28.4595,77.0266
Gurgaon,500,No,Yes,No,2,0.0,1,0.0,28.4595,77.0266
Gurgaon,100,No,No,No,1,0.0,0,0.0025,28.4595,77.0266
Gurgaon,500,No,No,No,2,0.0,1,0.0062,28.4595,77.0266
Gurgaon,200,No,No,No,1,0.0,0,0.008285714285714285,28.4595,77.0266
Gurgaon,350,No,No,No,1,0.0,0,0.0,28.4595,77.0266
Gurgaon,300,No,No,No,1,0.0,1,0.0,28.4595,77.0266
Gurgaon,250,No,No,No,1,0.0,0,0.0,28.4595,77.0266
Gurgaon,500,No,No,No,2,0.0,1,0.0,28.4595,77.0266
Gurgaon,200,No,No,No,1,0.0,0,0.0,28.4595,77.0266
Gurgaon,800,No,No,No,2,0.0,0,0.0,28.4595,77.0266
Gurgaon,350,No,No,No,1,0.0,3,0.0,28.4595,77.0266
Gurgaon,1500,Yes,No,No,3,2.8,13,0.0,28.4595,77.0266
Gurgaon,2500,Yes,No,No,4,2.9,15,0.0,28.4595,77.0266
Gurgaon,500,No,Yes,No,2,3.9,415,0.0,28.4595,77.0266
Gurgaon,600,No,Yes,No,2,3.4,36,0.0,28.4595,77.0266
Gurgaon,700,No,No,No,2,3.4,104,0.0,28.4595,77.0266
Gurgaon,400,No,Yes,No,1,3.4,70,0.0,28.4595,77.0266
Gurgaon,900,Yes,Yes,No,2,3.3,218,0.0,28.4595,77.0266
Gurgaon,500,No,Yes,No,2,3.4,225,0.0,28.4595,77.0266
Gurgaon,500,No,Yes,No,2,2.5,150,0.0,28.4595,77.0266
Gurgaon,1600,Yes,Yes,No,3,3.8,184,0.0018666666666666666,28.4595,77.0266
Gurgaon,1400,Yes,Yes,No,3,3.9,146,0.00116,28.4595,77.0266
Gurgaon,600,No,Yes,No,2,3.6,33,0.0078,28.4595,77.0266
Gurgaon,400,No,Yes,No,1,4.3,48,0.005666666666666666,28.4595,77.0266
Gurgaon,1500,Yes,No,No,3,3.8,91,0.004857142857142857,28.4595,77.0266
Gurgaon,1000,Yes,No,No,3,3.0,7,0.0085,28.4595,77.0266
Gurgaon,1800,Yes,No,No,3,3.5,37,0.0036666666666666666,28.4595,77.0266
Gurgaon,2200,Yes,No,No,4,3.5,32,0.0068,28.4595,77.0266
Gurgaon,1300,Yes,No,No,3,3.4,19,0.005,28.4595,77.0266
Gurgaon,2700,No,No,No,4,3.2,6,0.002375,28.4595,77.0266
Gurgaon,2500,No,No,No,4,0.0,3,0.0027857142857142855,28.4595,77.0266
Gurgaon,1700,No,No,No,3,3.9,231,0.006,28.4595,77.0266
Gurgaon,800,Yes,Yes,No,2,3.7,364,0.01075,28.4595,77.0266
Gurgaon,1700,Yes,No,No,3,3.7,127,0.002533333333333333,28.4595,77.0266
Gurgaon,1000,No,Yes,No,3,3.5,351,0.003,28.4595,77.0266
Gurgaon,1500,Yes,Yes,No,3,4.0,162,0.0019444444444444444,28.4595,77.0266
Gurgaon,1300,Yes,No,No,3,4.2,248,0.001590909090909091,28.4595,77.0266
Gurgaon,1500,Yes,Yes,No,3,4.2,144,0.0026153846153846153,28.4595,77.0266
Gurgaon,1600,Yes,No,No,3,4.1,214,0.0011851851851851852,28.4595,77.0266
Gurgaon,3500,Yes,No,No,4,3.9,181,0.0,28.4595,77.0266
Gurgaon,5000,Yes,No,No,4,3.7,131,0.0022941176470588237,28.4595,77.0266
Gurgaon,700,No,Yes,No,2,2.8,191,0.004625000000000001,28.4595,77.0266
Gurgaon,1000,Yes,Yes,No,3,3.3,793,0.002176470588235294,28.4595,77.0266
Gurgaon,1500,Yes,No,No,3,4.6,563,0.0035,28.4595,77.0266
Gurgaon,1200,No,No,No,3,4.6,177,0.0026666666666666666,28.4595,77.0266
Gurgaon,1800,No,No,No,3,4.5,407,0.003230769230769231,28.4595,77.0266
Gurgaon,1200,Yes,Yes,No,3,3.7,647,0.0028,28.4595,77.0266
Gurgaon,600,No,Yes,No,2,3.7,503,0.0025624999999999997,28.4595,77.0266
Gurgaon,2500,Yes,Yes,No,4,3.7,980,0.0011142857142857144,28.4595,77.0266
Gurgaon,200,No,Yes,No,1,3.7,544,0.00074,28.4595,77.0266
Gurgaon,400,No,Yes,No,1,3.6,455,0.004,28.4595,77.0266
Gurgaon,1250,Yes,No,No,3,3.9,230,0.0033,28.4595,77.0266
Gurgaon,600,No,Yes,No,2,3.8,701,0.0030666666666666663,28.4595,77.0266
Gurgaon,1800,Yes,No,No,3,3.6,313,0.003833333333333333,28.4595,77.0266
Gurgaon,1500,Yes,No,No,3,3.6,625,0.0025,28.4595,77.0266
Gurgaon,350,No,Yes,No,1,3.9,425,0.0030833333333333333,28.4595,77.0266
Gurgaon,1100,No,No,No,3,3.6,734,0.006166666666666667,28.4595,77.0266
Gurgaon,1700,Yes,Yes,No,3,3.8,706,0.00148,28.4595,77.0266
Gurgaon,2000,Yes,No,No,4,3.9,1490,0.018500000000000003,28.4595,77.0266
Gurgaon,600,No,Yes,No,2,3.9,870,0.009000000000000001,28.4595,77.0266
Gurgaon,2000,Yes,Yes,No,4,3.8,1065,0.00312,28.4595,77.0266
Gurgaon,700,No,Yes,No,2,3.6,365,0.006333333333333333,28.4595,77.0266
Gurgaon,1400,Yes,Yes,No,3,3.5,384,0.002,28.4595,77.0266
Gurgaon,1400,No,No,No,3,3.9,622,0.0024000000000000002,28.4595,77.0266
Gurgaon,700,No,No,No,2,3.9,560,0.011142857142857142,28.4595,77.0266
Gurgaon,2300,No,No,No,4,3.8,1046,0.0032727272727272726,28.4595,77.0266
Gurgaon,550,No,Yes,No,2,3.8,176,0.002235294117647059,28.4595,77.0266
Gurgaon,1700,Yes,No,No,3,3.7,173,0.00195,28.4595,77.0266
Gurgaon,600,No,Yes,No,2,3.8,227,0.0065,28.4595,77.0266
Gurgaon,400,No,Yes,No,1,3.9,296,0.0019,28.4595,77.0266
Gurgaon,2000,Yes,No,No,4,2.4,2412,0.005142857142857143,28.4595,77.0266
Gurgaon,2000,No,No,No,4,4.0,1840,0.0025,28.4595,77.0266
Gurgaon,1500,Yes,Yes,No,3,4.3,716,0.0027857142857142855,28.4595,77.0266
Gurgaon,800,Yes,Yes,No,2,4.0,199,0.005571428571428571,28.4595,77.0266
Gurgaon,2000,Yes,Yes,No,4,4.0,1658,0.0016521739130434781,28.4595,77.0266
Gurgaon,2200,No,No,No,4,4.3,4385,0.006909090909090909,28.4595,77.0266
Gurgaon,2500,Yes,No,No,4,4.1,1949,0.002176470588235294,28.4595,77.0266
Gurgaon,900,Yes,Yes,No,2,4.0,219,0.006333333333333333,28.4595,77.0266
Gurgaon,1500,Yes,No,No,3,4.0,1595,0.00975,28.4595,77.0266
Gurgaon,1200,Yes,Yes,No,3,4.0,1730,0.0012,28.4595,77.0266
Gurgaon,1750,Yes,No,No,3,4.1,353,0.002,28.4595,77.0266
Gurgaon,1300,No,No,No,3,4.0,2843,0.0028666666666666667,28.4595,77.0266
Gurgaon,1500,Yes,No,No,3,4.0,209,0.005,28.4595,77.0266
Gurgaon,1200,Yes,No,No,3,3.1,185,0.002,28.4595,77.0266
Gurgaon,400,No,Yes,No,1,3.8,393,0.0019545454545454545,28.4595,77.0266
Gurgaon,1500,No,No,No,3,3.8,333,0.00164,28.4595,77.0266
Gurgaon,700,No,No,No,2,2.4,125,0.0044444444444444444,28.4595,77.0266
Gurgaon,1800,Yes,Yes,No,3,4.2,205,0.0026666666666666666,28.4595,77.0266
Gurgaon,1700,Yes,No,No,3,3.4,294,0.0033333333333333335,28.4595,77.0266
Gurgaon,700,No,Yes,No,2,3.3,129,0.0023428571428571426,28.4595,77.0266
Gurgaon,500,No,No,No,2,2.5,125,0.003076923076923077,28.4595,77.0266
Gurgaon,300,No,Yes,No,1,3.8,74,0.0026666666666666666,28.4595,77.0266
Gurgaon,350,No,Yes,No,1,3.7,217,0.0025833333333333333,28.4595,77.0266
Gurgaon,700,Yes,Yes,No,2,3.8,239,0.0095,28.4595,77.0266
Gurgaon,350,No,Yes,No,1,3.8,317,0.002533333333333333,28.4595,77.0266
Gurgaon,650,No,Yes,No,2,3.9,136,0.0034285714285714284,28.4595,77.0266
Gurgaon,900,Yes,Yes,No,2,3.6,426,0.0023333333333333335,28.4595,77.0266
Gurgaon,400,No,Yes,No,1,3.8,196,0.002,28.4595,77.0266
Gurgaon,800,No,Yes,No,2,3.5,173,0.004714285714285714,28.4595,77.0266
Gurgaon,700,No,No,No,2,3.5,52,0.005,28.4595,77.0266
Gurgaon,500,No,Yes,No,2,3.5,189,0.012666666666666666,28.4595,77.0266
Gurgaon,800,No,No,No,2,2.4,88,0.010571428571428572,28.4595,77.0266
Gurgaon,400,No,Yes,No,1,4.3,154,0.0054285714285714284,28.4595,77.0266
Gurgaon,800,Yes,Yes,No,2,4.0,169,0.010857142857142857,28.4595,77.0266
Gurgaon,2500,No,No,No,4,4.1,230,0.006,28.4595,77.0266
Gurgaon,650,No,Yes,No,2,3.2,18,0.004,28.4595,77.0266
Gurgaon,450,No,No,No,1,2.6,27,0.0095,28.4595,77.0266
Gurgaon,700,No,No,No,2,2.8,30,0.004375,28.4595,77.0266
Gurgaon,1500,No,No,No,3,3.0,49,0.005,28.4595,77.0266
Gurgaon,500,No,No,No,2,2.6,30,0.007,28.4595,77.0266
Gurgaon,500,No,No,No,2,3.3,27,0.003,28.4595,77.0266
Gurgaon,800,No,Yes,No,2,2.8,29,0.01075,28.4595,77.0266
Gurgaon,300,No,No,No,1,3.3,13,0.005,28.4595,77.0266
Gurgaon,350,No,No,No,1,3.3,20,0.00164,28.4595,77.0266
Gurgaon,500,No,No,No,2,3.1,46,0.004923076923076923,28.4595,77.0266
Gurgaon,600,No,Yes,No,2,2.5,69,0.005777777777777778,28.4595,77.0266
Gurgaon,2000,Yes,Yes,No,4,3.9,490,0.004,28.4595,77.0266
Gurgaon,800,No,Yes,No,2,3.5,112,0.002,28.4595,77.0266
Gurgaon,300,No,No,No,1,0.0,3,0.0052,28.4595,77.0266
Gurgaon,500,No,Yes,No,2,2.2,73,0.0066,28.4595,77.0266
Gurgaon,800,No,No,No,2,3.4,65,0.0034999999999999996,28.4595,77.0266
Gurgaon,150,No,No,No,1,3.1,9,0.011,28.4595,77.0266
Gurgaon,800,No,Yes,No,2,3.2,184,0.009428571428571429,28.4595,77.0266
Gurgaon,200,No,No,No,1,2.9,4,0.0062,28.4595,77.0266
Gurgaon,250,No,No,No,1,3.0,4,0.004166666666666667,28.4595,77.0266
Gurgaon,600,No,No,No,2,2.9,5,0.00195,28.4595,77.0266
